timestamp,image_folder_path,image,greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
2020-07-13 07:25:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594599949.jpg,4,4,4,3,3,3,3,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,27.77777777777778,26.11111111111111,89,2,29.73
2020-07-13 07:26:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600009.jpg,4,4,3,3,3,3,3,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,27.77777777777778,26.11111111111111,89,2,29.73
2020-07-13 07:28:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600096.jpg,2,3,3,3,3,3,3,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,27.77777777777778,26.11111111111111,89,2,29.73
2020-07-13 07:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600198.jpg,3,3,5,4,3,3,2,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,27.77777777777778,26.11111111111111,89,2,29.73
2020-07-13 07:31:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600302.jpg,3,3,4,3,2,2,2,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:32:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600325.jpg,3,3,4,4,2,3,2,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:33:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600400.jpg,2,3,3,3,3,2,3,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:35:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600514.jpg,4,3,5,4,3,2,2,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:36:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600585.jpg,4,3,5,5,2,2,3,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:40:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600807.jpg,4,4,4,3,3,3,2,2,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:41:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600887.jpg,3,3,2,3,2,1,2,2,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:42:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600968.jpg,2,2,1,2,2,2,2,3,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:43:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594601037.jpg,3,4,4,5,3,2,2,2,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:45:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594601116.jpg,4,3,5,4,3,2,2,2,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:46:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594601184.jpg,4,3,5,4,4,2,1,2,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:47:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594601254.jpg,4,2,5,4,3,2,2,2,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:52:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594601571.jpg,3,3,4,5,2,2,3,2,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:53:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594601628.jpg,3,3,5,5,2,2,2,2,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:55:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594601727.jpg,3,3,5,5,2,1,1,1,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:56:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594601818.jpg,3,2,5,5,3,2,2,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:57:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594601861.jpg,2,2,5,5,3,2,3,3,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 07:59:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594601955.jpg,2,3,5,5,2,2,2,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:00:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602014.jpg,1,2,5,3,2,1,1,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:01:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602079.jpg,2,2,5,5,1,1,1,1,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:02:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602128.jpg,3,3,5,5,2,2,2,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:03:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602203.jpg,3,4,5,5,1,1,2,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:04:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602258.jpg,4,4,5,5,3,2,3,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:06:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602384.jpg,4,4,2,2,3,2,2,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:07:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602477.jpg,4,4,5,5,3,3,3,3,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:09:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602549.jpg,3,3,3,3,2,2,3,3,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:10:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602623.jpg,4,3,3,2,3,3,3,3,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:11:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602680.jpg,4,4,2,2,3,3,3,3,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:13:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602817.jpg,3,3,5,5,2,2,2,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:14:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602879.jpg,3,3,3,3,3,3,3,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:15:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594602918.jpg,3,3,3,3,3,3,2,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:16:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603010.jpg,3,3,3,2,1,2,2,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:17:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603041.jpg,2,2,2,1,4,4,4,4,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:19:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603171.jpg,3,3,3,2,4,3,3,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:20:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603210.jpg,3,4,4,4,3,3,3,2,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:21:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603293.jpg,3,3,3,3,3,3,3,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:22:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603375.jpg,3,3,5,4,2,2,3,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:25:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603544.jpg,3,3,5,5,3,3,3,2,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:26:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603614.jpg,3,4,4,4,2,2,2,2,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603765.jpg,3,3,5,5,1,2,2,2,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,28.88888888888889,26.11111111111111,84,0,29.73
2020-07-13 08:30:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603813.jpg,2,3,2,2,4,5,4,4,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,30.0,26.11111111111111,79,6,29.73
2020-07-13 08:31:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603868.jpg,2,2,3,3,2,2,2,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,30.0,26.11111111111111,79,6,29.73
2020-07-13 08:32:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594603944.jpg,2,2,4,4,2,2,2,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,30.0,26.11111111111111,79,6,29.73
2020-07-13 08:33:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594604035.jpg,3,3,3,3,3,3,3,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,30.0,26.11111111111111,79,6,29.73
2020-07-13 08:36:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594604196.jpg,2,2,5,5,1,1,1,1,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,30.0,26.11111111111111,79,6,29.73
2020-07-13 08:38:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594604309.jpg,3,3,3,3,2,2,3,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,30.0,26.11111111111111,79,6,29.73
2020-07-13 12:21:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594617682.jpg,5,5,2,2,5,5,1,3,89.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.9703951948305125,32.22222222222222,25.0,66,6,29.7
2020-07-13 12:23:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594617800.jpg,5,5,1,2,4,5,5,4,89.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,32.22222222222222,25.0,66,6,29.7
2020-07-13 12:24:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594617867.jpg,5,4,1,1,4,4,2,2,89.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,32.22222222222222,25.0,66,6,29.7
2020-07-13 12:25:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594617900.jpg,4,4,1,1,4,4,1,3,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,32.22222222222222,25.0,66,6,29.7
2020-07-13 12:26:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594617981.jpg,3,3,3,3,3,3,3,3,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,32.22222222222222,25.0,66,6,29.7
2020-07-13 12:27:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594618049.jpg,3,2,3,3,3,3,3,3,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,32.22222222222222,25.0,66,6,29.7
2020-07-13 12:28:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594618096.jpg,3,3,3,3,3,2,3,2,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,32.22222222222222,25.0,66,6,29.7
2020-07-13 12:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594618168.jpg,3,2,4,4,2,2,2,2,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,32.22222222222222,25.0,66,6,29.7
2020-07-13 12:30:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594618231.jpg,3,3,4,4,2,1,2,2,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,31.11111111111111,25.0,70,7,29.67
2020-07-13 12:31:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594618295.jpg,4,4,2,2,4,4,1,3,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,31.11111111111111,25.0,70,7,29.67
2020-07-13 12:32:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594618353.jpg,4,4,2,2,4,4,2,3,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,31.11111111111111,25.0,70,7,29.67
2020-07-13 12:34:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594618446.jpg,4,4,1,2,4,4,2,4,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,31.11111111111111,25.0,70,7,29.67
2020-07-13 12:36:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594618613.jpg,3,3,3,3,2,2,4,2,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,31.11111111111111,25.0,70,7,29.67
2020-07-13 12:37:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594618654.jpg,2,3,4,4,3,2,3,3,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,31.11111111111111,25.0,70,7,29.67
2020-07-13 12:38:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594618733.jpg,2,2,4,3,2,2,1,1,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.953830733243893,31.11111111111111,25.0,70,7,29.67
2020-07-14 07:32:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594686774.jpg,2,4,3,3,4,3,3,3,50.0,36,219.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:34:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594686894.jpg,3,3,4,4,3,3,3,3,50.0,36,219.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:36:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594686963.jpg,2,3,4,4,3,2,3,3,50.0,36,219.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:37:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687076.jpg,3,3,3,2,3,2,3,3,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:39:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687154.jpg,3,4,4,3,3,3,3,3,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:40:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687218.jpg,3,5,4,3,3,4,3,4,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:41:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687282.jpg,3,4,3,3,4,3,2,3,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:42:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687339.jpg,2,3,4,4,3,2,2,1,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:43:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687386.jpg,1,1,4,5,3,2,2,1,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:44:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687464.jpg,3,3,4,3,3,2,3,3,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:45:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687536.jpg,5,5,3,2,5,4,4,4,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:46:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687583.jpg,5,5,4,3,5,3,2,4,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:47:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687634.jpg,4,5,5,3,4,3,3,3,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:48:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687717.jpg,4,4,3,3,4,3,2,4,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:49:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687760.jpg,3,3,3,4,3,3,3,3,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:50:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687823.jpg,4,3,3,3,4,4,3,4,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:51:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687881.jpg,2,3,4,4,4,2,3,3,46.0,37,201.0,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:52:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687950.jpg,3,3,4,4,4,3,3,2,46.0,37,201.0,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:53:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594687998.jpg,1,5,5,5,2,2,2,2,62.0,32,38.0,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:54:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688099.jpg,3,4,3,3,3,3,3,3,64.0,32,35.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8153822681697065,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:55:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688150.jpg,3,3,4,4,3,3,3,3,63.0,32,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8153822681697065,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:57:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688237.jpg,3,3,4,4,2,3,2,2,63.0,32,103.0,0.0,0.0,0.0,1.0,0.0,1.0,6.945352819755257,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:58:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688295.jpg,2,4,5,4,2,4,4,2,48.0,37,155.0,0.0,0.0,0.0,1.0,0.0,1.0,6.945352819755257,27.77777777777778,26.11111111111111,89,5,29.73
2020-07-14 07:59:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688351.jpg,1,4,3,3,4,3,3,2,48.0,37,74.0,0.0,0.0,0.0,1.0,0.0,1.0,6.945352819755257,27.77777777777778,26.11111111111111,89,5,29.73
