greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
4,4,3,3,2,2,2,2,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905
3,5,3,3,5,5,3,5,63.0,33,89.0,0.0,0.0,0.0,1.0,1.0,0.0,8.350189773268626
1,3,5,4,4,2,4,2,71.0,31,26.0,0.0,0.0,0.0,1.0,0.0,1.0,8.318059792754816
3,3,3,3,3,2,2,3,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269
2,2,3,3,3,3,2,3,61.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158
3,4,3,3,5,4,3,4,61.0,31,3.0,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102
3,4,4,4,4,3,3,4,74.0,30,22.0,0.0,0.0,0.0,1.0,0.0,1.0,6.403468408636267
2,2,4,4,1,1,3,2,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088
4,3,3,4,4,3,3,3,70.0,31,53.0,1.0,0.0,0.0,0.0,1.0,0.0,6.824084910422098
2,2,3,4,3,2,2,3,54.0,36,54.0,1.0,0.0,0.0,0.0,1.0,0.0,8.322237751460289
4,4,2,2,4,4,2,4,67.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513
2,2,4,3,2,1,3,2,63.0,34,42.0,0.0,0.0,0.0,1.0,0.0,1.0,8.321610257730077
4,4,3,3,3,3,3,3,55.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272
4,5,3,3,3,4,3,2,73.0,32,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.787280138280434
2,2,4,2,2,2,2,2,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695
4,2,2,2,4,4,2,4,72.0,32,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.059311358168571
1,1,3,3,1,1,2,1,67.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843
3,3,2,2,4,4,2,4,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419
2,2,5,2,2,2,3,2,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481
2,3,3,4,3,3,3,3,63.0,34,164.0,0.0,0.0,0.0,1.0,0.0,1.0,8.261158490510125
2,2,3,3,2,2,2,2,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243
3,2,4,4,2,2,4,2,71.0,32,41.0,0.0,0.0,1.0,0.0,0.0,1.0,7.024394139285778
1,1,4,4,2,2,4,2,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285
3,3,3,4,3,3,3,3,62.0,33,52.0,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909
4,4,3,3,5,5,2,4,74.0,31,33.0,0.0,0.0,0.0,1.0,0.0,1.0,6.434351821996494
1,1,3,3,3,3,3,3,68.0,32,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.904028356434848
4,3,2,2,4,4,1,4,73.0,32,16.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5449346997703
5,3,3,3,4,4,1,5,72.0,32,22.0,1.0,0.0,0.0,0.0,1.0,0.0,5.6737287964780485
4,4,2,2,4,4,2,4,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905
3,4,4,3,3,3,4,2,62.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.4395268958817935
3,2,3,3,4,4,2,4,64.0,33,57.0,0.0,0.0,0.0,1.0,0.0,1.0,6.977876083526316
4,4,2,2,3,3,2,3,69.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371
5,5,1,2,4,5,5,4,89.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102
4,4,4,4,2,4,4,2,60.0,34,9.0,1.0,0.0,0.0,0.0,1.0,0.0,5.541012168235775
1,1,4,4,2,2,3,3,75.0,32,26.0,0.0,0.0,1.0,0.0,0.0,1.0,7.075295551494054
4,3,2,3,4,4,1,4,60.0,34,81.0,0.0,0.0,0.0,1.0,1.0,0.0,3.531102165370253
3,3,2,2,4,3,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936
3,3,2,2,4,4,2,4,63.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.318490176635137
5,5,3,2,5,5,1,5,72.0,32,13.0,0.0,0.0,0.0,1.0,0.0,1.0,6.43104841895184
3,2,4,4,2,2,2,3,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845
2,2,5,5,1,1,1,1,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332
3,3,2,1,4,4,1,5,78.0,31,87.0,0.0,0.0,0.0,1.0,1.0,0.0,7.140344541456088
3,3,2,2,3,3,1,2,60.0,34,664.0,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332
3,4,4,3,2,2,3,3,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695
3,3,4,4,3,3,3,3,76.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142
2,3,3,4,2,2,2,2,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992
4,3,2,2,4,4,1,4,55.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.430867329589362
4,4,4,4,4,4,4,2,71.0,32,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.4847783279775895
2,2,3,3,4,4,2,4,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491
5,5,3,3,3,3,3,2,60.0,34,6.0,1.0,0.0,0.0,0.0,1.0,0.0,6.862564295816318
3,3,4,4,4,4,3,3,73.0,31,23.0,0.0,0.0,0.0,1.0,0.0,1.0,8.243965904010901
2,5,3,4,4,3,2,3,64.0,32,27.0,1.0,0.0,0.0,0.0,1.0,0.0,6.083306501966323
3,3,5,5,4,4,5,2,61.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.844207086096187
4,5,3,3,5,5,2,4,61.0,31,3.0,0.0,0.0,0.0,1.0,0.0,1.0,6.685125628536721
3,3,3,2,3,3,2,3,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434
2,2,3,3,2,2,3,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218
2,3,3,3,3,3,3,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059
3,3,2,2,3,3,2,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218
2,3,3,4,2,2,3,3,52.0,36,2.0,0.0,0.0,0.0,1.0,1.0,0.0,8.295245694177432
4,4,4,3,3,3,2,2,60.0,33,5.0,1.0,0.0,0.0,0.0,1.0,0.0,7.566542343749652
3,3,2,2,5,4,1,4,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419
3,3,2,2,4,4,2,5,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042
3,2,3,3,2,2,3,3,65.0,33,28.0,0.0,0.0,0.0,1.0,0.0,1.0,7.046648632977593
1,1,4,4,2,2,4,1,73.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513
4,5,2,2,5,5,1,5,72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.43890178903284
2,2,4,4,3,3,3,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775
4,4,3,3,3,3,3,3,69.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371
5,5,2,2,3,3,2,3,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925
3,4,3,2,4,4,2,4,60.0,35,16.0,1.0,0.0,0.0,0.0,1.0,0.0,8.357311959002349
3,2,3,2,4,4,1,5,73.0,31,18.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5775073984159365
2,3,2,3,5,4,2,5,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575
2,3,3,3,4,4,3,3,64.0,31,4.0,0.0,0.0,0.0,1.0,0.0,1.0,6.094508306052236
4,4,4,4,4,4,5,1,58.0,35,9.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5375973441262785
2,4,3,3,5,3,3,3,88.0,28,29.0,0.0,0.0,0.0,1.0,1.0,0.0,8.386945531057405
2,2,2,1,3,3,2,3,53.0,37,22.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277685274384991
2,2,1,1,4,4,1,1,60.0,34,664.0,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332
3,3,3,3,3,3,3,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418
2,3,4,4,3,3,3,2,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301
3,4,4,3,2,1,4,1,64.0,33,81.0,0.0,0.0,0.0,1.0,0.0,1.0,5.547938704710828
2,3,4,5,4,3,4,2,72.0,31,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.979308669739392
4,4,3,3,4,3,2,4,57.0,35,72.0,0.0,0.0,0.0,1.0,1.0,0.0,5.9607331940031925
4,4,2,2,1,1,3,1,67.0,34,122.0,0.0,0.0,0.0,1.0,0.0,1.0,5.8131264785849295
5,4,3,2,4,5,1,4,63.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.43025933135296
2,3,3,2,2,2,4,2,54.0,36,91.0,1.0,0.0,0.0,0.0,1.0,0.0,8.325296801362006
2,2,5,5,2,3,3,3,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042
3,3,4,4,3,3,3,3,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042
2,2,4,4,2,2,4,2,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481
2,2,5,5,1,1,4,1,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581
3,2,4,4,2,2,4,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218
2,2,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025
1,1,3,3,1,1,3,2,78.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228
1,1,1,1,4,4,1,4,63.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567
5,4,2,3,5,5,1,4,61.0,33,119.0,0.0,0.0,1.0,0.0,0.0,1.0,6.927011178071866
4,2,3,4,3,3,3,3,66.0,33,67.0,0.0,0.0,0.0,1.0,0.0,1.0,6.420143797470269
2,3,5,5,1,1,5,1,52.0,36,3.0,0.0,0.0,0.0,1.0,1.0,0.0,7.634043086548852
4,4,2,2,4,4,2,4,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025
2,2,5,5,2,2,4,2,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992
4,5,3,4,2,3,3,3,60.0,33,127.0,0.0,0.0,0.0,1.0,0.0,1.0,6.436772207071013
2,2,4,5,2,2,2,2,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243
2,3,2,3,3,3,2,3,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.078567066812101
4,4,2,2,3,3,2,3,69.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371
2,2,4,4,2,2,2,2,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786
1,2,3,3,4,3,3,3,59.0,35,9.0,0.0,0.0,0.0,1.0,0.0,1.0,6.87134081702138
3,3,3,3,4,4,3,3,60.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109
5,5,3,4,5,4,2,4,62.0,32,42.0,0.0,0.0,0.0,1.0,0.0,1.0,6.68063880771663
3,3,5,5,2,2,2,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418
3,3,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991
3,3,2,2,3,3,2,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269
4,4,3,3,2,2,2,2,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843
2,2,3,3,3,3,3,3,63.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448
2,2,4,4,2,1,4,1,59.0,35,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176
4,4,3,2,3,2,2,4,62.0,33,33.0,1.0,0.0,0.0,0.0,1.0,0.0,6.550128946429611
3,3,3,2,2,2,2,2,53.0,36,257.0,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598
4,4,2,2,5,5,1,5,63.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513
4,4,3,3,3,3,2,3,59.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599
4,4,5,4,3,2,4,1,58.0,34,33.0,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068
2,2,5,5,1,1,5,1,58.0,34,431.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885
4,4,3,3,4,4,2,4,62.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599
1,2,5,4,3,3,3,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941
2,3,3,3,2,2,4,2,62.0,33,140.0,0.0,0.0,0.0,1.0,1.0,0.0,6.4322250980368265
2,1,3,2,2,2,4,2,74.0,30,15.0,0.0,0.0,0.0,1.0,1.0,0.0,5.567216151738435
2,2,1,2,2,2,2,3,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363
1,3,3,4,2,1,5,1,71.0,32,42.0,1.0,0.0,0.0,0.0,1.0,0.0,8.477371586310811
2,2,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955
2,2,3,4,3,2,4,3,50.0,37,5.0,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476
2,2,4,4,2,2,5,1,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525
1,4,3,2,2,3,4,2,55.0,36,62.0,1.0,0.0,0.0,0.0,1.0,0.0,7.079359839377411
3,3,2,2,3,3,3,3,62.0,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513
4,5,2,2,3,3,3,3,67.0,31,26.0,1.0,0.0,0.0,0.0,1.0,0.0,7.065126121512171
1,4,3,4,5,5,5,1,60.0,34,12.0,0.0,0.0,0.0,1.0,0.0,1.0,6.899686739133163
3,5,3,2,2,2,2,2,49.0,37,44.0,1.0,0.0,0.0,0.0,1.0,0.0,5.977214379011475
1,1,4,4,2,2,3,3,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448
3,3,3,3,3,2,2,3,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565
1,5,5,5,2,2,2,2,62.0,32,38.0,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449
5,4,3,4,5,3,2,3,69.0,31,24.0,1.0,0.0,0.0,0.0,1.0,0.0,6.616800157699733
5,2,4,4,2,2,4,1,64.0,34,6.0,0.0,0.0,1.0,0.0,0.0,1.0,5.674495483670974
1,2,5,3,2,1,1,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606
3,3,3,3,3,3,3,3,59.0,33,21.0,1.0,0.0,0.0,0.0,1.0,0.0,7.034261613851799
2,3,2,2,2,2,2,2,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565
2,4,3,3,4,4,2,4,62.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.054051317956972
3,3,2,2,3,3,1,4,76.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142
2,2,3,3,1,1,4,2,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695
3,3,3,5,1,2,2,3,61.0,34,26.0,0.0,0.0,0.0,1.0,0.0,1.0,8.222342445146879
3,2,3,2,3,3,2,3,52.0,36,35.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5346855535682655
2,2,4,4,2,2,4,3,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042
1,2,2,4,2,1,4,1,56.0,36,65.0,1.0,0.0,0.0,0.0,1.0,0.0,6.8256854959267015
3,3,3,3,3,3,3,3,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102
2,2,4,4,2,2,2,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269
2,2,3,3,4,4,2,4,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491
3,3,4,4,4,4,4,2,56.0,36,83.0,0.0,0.0,1.0,0.0,0.0,1.0,5.535994541068456
5,5,4,2,5,5,4,4,65.0,32,15.0,1.0,0.0,0.0,0.0,1.0,0.0,6.69018827101503
3,3,2,2,3,3,4,2,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109
3,4,3,3,2,4,3,3,89.0,28,35.0,0.0,0.0,0.0,1.0,1.0,0.0,8.357332300666776
3,3,2,2,3,3,2,3,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481
3,3,5,3,3,4,2,4,65.0,33,70.0,0.0,0.0,0.0,1.0,1.0,0.0,7.86380829367685
3,3,3,3,4,3,2,3,73.0,32,8.0,1.0,0.0,0.0,0.0,1.0,0.0,8.035452036832472
2,2,3,3,3,3,3,3,63.0,34,39.0,0.0,0.0,0.0,1.0,0.0,1.0,7.380290983105155
3,3,2,2,4,4,2,4,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991
3,4,4,4,2,4,3,3,50.0,36,28.0,0.0,0.0,0.0,1.0,1.0,0.0,6.768781577052032
4,5,2,2,3,4,3,4,73.0,31,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909
4,4,3,3,3,3,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026
2,2,5,5,2,1,5,1,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575
4,3,2,2,4,4,2,4,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.756834267034532
2,2,3,3,2,3,3,2,59.0,35,71.0,1.0,0.0,0.0,0.0,1.0,0.0,6.861341509531933
3,3,1,1,5,5,1,4,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042
1,1,2,3,2,1,5,1,73.0,32,8.0,1.0,0.0,0.0,0.0,1.0,0.0,8.035452036832472
3,3,3,3,3,3,2,3,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331
4,5,2,2,5,5,1,5,64.0,34,21.0,0.0,0.0,0.0,1.0,0.0,1.0,6.379525166747307
5,5,3,3,5,5,2,4,67.0,33,63.0,0.0,0.0,0.0,1.0,0.0,1.0,6.427759210156733
2,3,3,3,5,5,4,2,83.0,29,40.0,0.0,0.0,0.0,1.0,0.0,1.0,5.795815018631744
3,4,3,3,1,2,4,2,61.0,34,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.437574475263963
3,3,4,4,2,3,2,3,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215
1,2,4,4,3,3,3,3,67.0,31,33.0,0.0,0.0,1.0,0.0,0.0,1.0,7.216015740720791
4,4,4,3,3,2,3,3,48.0,37,41.0,1.0,0.0,0.0,0.0,1.0,0.0,6.392872113689455
3,5,3,3,5,5,3,5,63.0,33,89.0,0.0,0.0,0.0,1.0,1.0,0.0,5.99450618775817
2,1,5,5,1,1,5,2,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525
3,3,2,2,3,3,2,4,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025
4,4,3,3,4,3,1,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775
1,1,4,4,2,2,4,2,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701
4,5,3,2,4,4,3,4,60.0,34,32.0,1.0,0.0,0.0,0.0,1.0,0.0,6.4580558280890585
1,1,3,3,2,2,2,2,56.0,35,601.0,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198
3,3,3,3,3,3,3,3,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794
2,2,5,5,2,2,4,2,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215
1,2,4,4,1,1,4,1,72.0,31,32.0,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617
2,4,3,3,4,4,3,1,82.0,29,89.0,0.0,0.0,0.0,1.0,0.0,1.0,6.025811157110912
4,3,3,3,3,2,3,2,68.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.542181396166548
2,2,3,4,2,2,3,3,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904
3,1,3,2,4,4,2,3,73.0,32,7.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6701651040019225
2,3,2,3,4,3,3,3,61.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.760328608720018
2,3,3,3,3,2,3,2,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109
2,3,3,3,3,3,2,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955
1,1,3,3,3,3,2,3,68.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158
4,2,3,2,4,4,2,4,55.0,35,51.0,0.0,0.0,0.0,1.0,1.0,0.0,5.538547409403446
2,3,4,4,2,1,5,1,58.0,36,57.0,0.0,0.0,1.0,0.0,0.0,1.0,6.907320976787221
3,2,3,3,3,2,2,3,63.0,34,8.0,0.0,0.0,0.0,1.0,1.0,0.0,6.978362687604783
4,3,3,4,3,2,4,2,56.0,36,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.579438398428636
4,3,2,2,3,3,2,3,55.0,35,24.0,0.0,0.0,0.0,1.0,0.0,1.0,7.075138999665918
4,5,4,3,3,3,3,3,55.0,36,107.0,0.0,0.0,0.0,1.0,1.0,0.0,5.541240269082673
4,2,3,2,4,4,2,4,56.0,36,19.0,0.0,0.0,1.0,0.0,0.0,1.0,5.674985504933756
3,3,3,3,4,4,1,5,81.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936
2,3,5,5,3,3,4,2,63.0,31,3.0,0.0,0.0,1.0,0.0,0.0,1.0,6.920675498594688
1,1,3,3,3,3,3,3,59.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343
3,4,4,4,4,4,4,2,73.0,31,17.0,0.0,0.0,0.0,1.0,0.0,1.0,8.243965904010901
2,2,3,3,2,2,3,2,56.0,35,601.0,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198
4,4,2,2,3,3,2,3,73.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513
1,2,3,3,2,2,3,2,59.0,34,550.0,1.0,0.0,0.0,0.0,1.0,0.0,5.551669302940967
1,1,4,4,3,3,3,3,74.0,31,18.0,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432
2,2,1,1,5,5,1,5,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088
2,2,4,4,3,2,4,2,76.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142
1,4,1,1,4,4,1,4,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285
2,2,2,2,1,1,4,1,49.0,36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842
1,1,3,3,3,3,3,3,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481
4,4,1,1,4,4,2,4,74.0,31,18.0,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432
3,3,2,2,4,5,2,4,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991
4,4,3,3,4,3,2,4,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816
5,5,2,2,5,5,1,5,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032
4,4,3,3,3,3,3,3,53.0,36,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.441055198976892
4,4,2,2,4,4,1,4,72.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.850203055820148
2,3,4,4,4,2,3,3,46.0,37,201.0,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449
2,3,5,5,3,3,4,1,63.0,31,3.0,0.0,0.0,1.0,0.0,0.0,1.0,6.903300134352193
4,4,1,2,4,4,2,4,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102
3,3,1,1,5,5,1,5,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419
3,3,3,2,3,1,3,3,75.0,33,6.0,0.0,0.0,1.0,0.0,0.0,1.0,5.661086016334361
3,3,2,3,3,3,3,3,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215
3,4,3,4,5,5,5,2,85.0,28,28.0,0.0,0.0,0.0,1.0,0.0,1.0,6.646590460890902
4,3,4,3,4,2,3,2,66.0,32,13.0,1.0,0.0,0.0,0.0,1.0,0.0,6.421541393131776
2,2,2,2,4,4,2,4,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448
4,4,3,3,4,4,1,5,72.0,32,19.0,1.0,0.0,0.0,0.0,1.0,0.0,6.849483111253417
3,3,2,2,3,3,2,3,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695
5,5,4,3,5,3,3,5,69.0,31,56.0,1.0,0.0,0.0,0.0,1.0,0.0,6.833326727705573
5,5,2,1,5,4,2,2,68.0,31,16.0,1.0,0.0,0.0,0.0,1.0,0.0,7.368062110552603
2,2,3,3,2,2,2,2,53.0,36,50.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5698732630988665
4,4,3,3,2,2,3,2,69.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371
2,2,4,4,2,2,4,2,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905
5,5,2,2,5,5,1,3,89.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.9703951948305125
2,3,1,1,1,1,4,1,66.0,34,28.0,0.0,0.0,0.0,1.0,0.0,1.0,6.2853179663020375
1,1,1,1,4,4,4,2,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434
3,4,2,2,4,3,2,4,81.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.110731056021344
